spawn,item,item_id,instant,fair,patient,price_date,n_sessions_spawn,creatures
Deeper Banuta -8,ancient stones,9632,1436,,1437,2026-09-14 21:31,1,Eternal Guardian
Deeper Banuta -8,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Behemoth
Deeper Banuta -8,battle stones,11447,289,128,290,2026-09-14 21:31,1,Behemoth
Deeper Banuta -8,blank runes,3147,,7,,2026-09-14 21:19,1,Earth Elemental|Phantasm
Deeper Banuta -8,centipede legs and gold coins ,,,,,,1,Centipede
Deeper Banuta -8,cheese,3607,59,,60,2026-09-14 21:09,1,Cave Rat
Deeper Banuta -8,dark armors,3383,297,121,298,2026-09-14 21:01,1,Ghastly Dragon
Deeper Banuta -8,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Nightmare|Phantasm
Deeper Banuta -8,double axes,3275,898,,899,2026-09-14 21:25,1,Behemoth
Deeper Banuta -8,dragon ham,3583,69,,70,2026-09-14 21:10,1,Frost Dragon
Deeper Banuta -8,earth arrows,774,,,,,1,Earth Elemental
Deeper Banuta -8,essences of a bad dream,,,,,,1,Nightmare
Deeper Banuta -8,fish,3578,3,,4,2026-09-14 21:10,1,Water Elemental
Deeper Banuta -8,flasks of demonic blood,,,,,,1,Nightmare
Deeper Banuta -8,frosty hearts,9661,269,192,270,2026-09-14 21:34,1,Ice Golem
Deeper Banuta -8,globs of acid slime ,,,,,,1,Acid Blob
Deeper Banuta -8,gold coins,,,,,,1,Behemoth|Bug|Carniphila|Cave Rat|Earth Elemental|Eternal Guardian
Deeper Banuta -8,great health potions,239,14,,15,2026-09-14 21:18,1,Hellspawn
Deeper Banuta -8,great mana potions,53161,,32,,2026-06-22 22:11,1,Ghastly Dragon|Medusa|Phantasm
Deeper Banuta -8,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Ghastly Dragon
Deeper Banuta -8,green mushrooms,3732,99,88,100,2026-09-14 21:10,1,Frost Dragon|Serpent Spawn
Deeper Banuta -8,ham,3582,14,,15,2026-09-14 21:10,1,Hydra|Nightmare
Deeper Banuta -8,hellspawn tails,10304,488,265,489,2026-09-14 21:35,1,Hellspawn
Deeper Banuta -8,hydra heads,10282,,442,,2026-09-14 21:35,1,Hydra
Deeper Banuta -8,lizard essences,11680,299,191,300,2026-09-14 21:35,1,Souleater
Deeper Banuta -8,lumps of earth,,,,,,1,Earth Elemental
Deeper Banuta -8,meat,3577,,,,,1,Behemoth
Deeper Banuta -8,plate armors,3357,348,112,349,2026-09-14 21:02,1,Giant Spider
Deeper Banuta -8,plate legs,3557,,915,,2026-09-14 21:12,1,Ghastly Dragon
Deeper Banuta -8,platinum coins,,,,,,1,Behemoth|Eternal Guardian|Ghastly Dragon|Hydra|Medusa|Phantasm
Deeper Banuta -8,poison arrows,3448,,1,,2026-09-14 21:24,1,Giant Spider
Deeper Banuta -8,scythe legs,10312,,455,,2026-09-14 21:37,1,Nightmare
Deeper Banuta -8,shadow herbs,3740,19,12,20,2026-09-14 21:08,1,Phantasm
Deeper Banuta -8,slightly rusted armors,8896,1999,614,2000,2026-09-14 21:24,1,Ghastly Dragon
Deeper Banuta -8,small amethysts,3033,198,172,199,2026-09-14 21:24,1,Phantasm
Deeper Banuta -8,small emeralds,3032,249,161,250,2026-09-14 21:24,1,Ghastly Dragon|Phantasm
Deeper Banuta -8,small rubies,,,,,,1,Phantasm
Deeper Banuta -8,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Serpent Spawn
Deeper Banuta -8,small stones,1781,,5,,2026-09-14 21:28,1,Earth Elemental|Eternal Guardian
Deeper Banuta -8,small topazes,,,,,,1,Phantasm
Deeper Banuta -8,snake skins,9694,393,205,394,2026-09-14 21:37,1,Serpent Spawn
Deeper Banuta -8,soul orbs,5944,29,20,30,2026-09-14 21:24,1,Ghastly Dragon|Nightmare
Deeper Banuta -8,spiked iron balls,10408,,51,,2026-09-14 21:38,1,Eternal Guardian
Deeper Banuta -8,strands of medusa hair,,,,,,1,Medusa
Deeper Banuta -8,strong health potions,236,10,4,11,2026-09-14 21:18,1,Water Elemental
Deeper Banuta -8,strong mana potions,237,116,100,117,2026-09-14 21:18,1,Water Elemental
Deeper Banuta -8,tarantula eggs,10281,,90,,2026-09-14 21:38,1,Tarantula
Deeper Banuta -8,terra boots,813,2798,2203,2799,2026-09-14 21:03,1,Ghastly Dragon
Deeper Banuta -8,twin hooks,10392,469,152,470,2026-09-14 21:30,1,Ghastly Dragon
Deeper Banuta -8,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Ghastly Dragon|Medusa|Phantasm
Deeper Banuta -8,undead hearts,10450,216,132,217,2026-09-14 21:38,1,Ghastly Dragon
Deeper Banuta -8,worms,3492,14,1,15,2026-09-14 21:39,1,Cave Rat
Deeper banuta -1,ancient stones,9632,1436,,1437,2026-09-14 21:31,1,Eternal Guardian
Deeper banuta -1,blank runes,3147,,7,,2026-09-14 21:19,1,Earth Elemental
Deeper banuta -1,bones,22159,,,,,1,Bonebeast
Deeper banuta -1,bony tails,10277,,183,,2026-09-14 21:32,1,Bonebeast
Deeper banuta -1,centipede legs and gold coins ,,,,,,1,Centipede
Deeper banuta -1,earth arrows,774,,,,,1,Earth Elemental
Deeper banuta -1,globs of acid slime ,,,,,,1,Acid Blob
Deeper banuta -1,gold coins,,,,,,1,Bonebeast|Earth Elemental|Eternal Guardian|Giant Spider|Hydra|Massive Fire Elemental
Deeper banuta -1,great mana potions,53161,,32,,2026-06-22 22:11,1,Medusa
Deeper banuta -1,green mushrooms,3732,99,88,100,2026-09-14 21:10,1,Serpent Spawn
Deeper banuta -1,ham,3582,14,,15,2026-09-14 21:10,1,Hydra
Deeper banuta -1,hydra heads,10282,,442,,2026-09-14 21:35,1,Hydra
Deeper banuta -1,lumps of earth,,,,,,1,Earth Elemental
Deeper banuta -1,nothing ,,,,,,1,Fire Elemental
Deeper banuta -1,plate armors,3357,348,112,349,2026-09-14 21:02,1,Giant Spider
Deeper banuta -1,platinum coins,,,,,,1,Eternal Guardian|Hydra|Massive Fire Elemental|Medusa
Deeper banuta -1,poison arrows,3448,,1,,2026-09-14 21:24,1,Giant Spider
Deeper banuta -1,skulls,3114,,1,,2026-09-14 21:17,1,Bonebeast
Deeper banuta -1,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Serpent Spawn
Deeper banuta -1,small stones,1781,,5,,2026-09-14 21:28,1,Earth Elemental|Eternal Guardian
Deeper banuta -1,snake skins,9694,393,205,394,2026-09-14 21:37,1,Serpent Spawn
Deeper banuta -1,spiked iron balls,10408,,51,,2026-09-14 21:38,1,Eternal Guardian
Deeper banuta -1,strands of medusa hair,,,,,,1,Medusa
Deeper banuta -1,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Medusa
Banuta -4,ancient stones,9632,1436,,1437,2026-09-14 21:31,1,Eternal Guardian
Banuta -4,axes,3274,,,,,1,White Lion
Banuta -4,bones,22159,,,,,1,Bonebeast
Banuta -4,bony tails,10277,,183,,2026-09-14 21:32,1,Bonebeast
Banuta -4,centipede legs and gold coins ,,,,,,1,Centipede
Banuta -4,dark armors,3383,297,121,298,2026-09-14 21:01,1,Werelion
Banuta -4,fish,3578,3,,4,2026-09-14 21:10,1,Frost Troll
Banuta -4,gold coins,,,,,,1,Ancient Scarab|Bonebeast|Eternal Guardian|Frost Troll|Hydra|Medusa
Banuta -4,gold coins and meat ,,,,,,1,Larva
Banuta -4,great mana potions,53161,,32,,2026-06-22 22:11,1,Medusa
Banuta -4,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Werelion|White Lion
Banuta -4,green mushrooms,3732,99,88,100,2026-09-14 21:10,1,Serpent Spawn
Banuta -4,ham,3582,14,,15,2026-09-14 21:10,1,Bear|Hydra|Werelioness
Banuta -4,hydra heads,10282,,442,,2026-09-14 21:35,1,Hydra
Banuta -4,leather boots,3552,,,,,1,White Lion
Banuta -4,lion&#39;s manes,,,,,,1,Werelion|Werelioness|White Lion
Banuta -4,lizard essences,11680,299,191,300,2026-09-14 21:35,1,Souleater
Banuta -4,magic light wands,3046,194,,195,2026-09-14 21:07,1,Ancient Scarab
Banuta -4,meat,3577,,,,,1,Bear|Scarab|Werelioness|Wolf
Banuta -4,meat and worms ,,,,,,1,Hyaena
Banuta -4,platinum coins,,,,,,1,Eternal Guardian|Hydra|Medusa|Souleater|Werelion|Werelioness
Banuta -4,rapiers,3272,14,,15,2026-09-14 21:29,1,Frost Troll|Werelioness
Banuta -4,skulls,3114,,1,,2026-09-14 21:17,1,Bonebeast
Banuta -4,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Serpent Spawn
Banuta -4,small stones,1781,,5,,2026-09-14 21:28,1,Eternal Guardian
Banuta -4,snake skins,9694,393,205,394,2026-09-14 21:37,1,Serpent Spawn
Banuta -4,soul orbs,5944,29,20,30,2026-09-14 21:24,1,Werelioness
Banuta -4,spears,3277,94,1,95,2026-09-14 21:28,1,Frost Troll
Banuta -4,spiked iron balls,10408,,51,,2026-09-14 21:38,1,Eternal Guardian
Banuta -4,strands of medusa hair,,,,,,1,Medusa
Banuta -4,terra boots,813,2798,2203,2799,2026-09-14 21:03,1,White Lion
Banuta -4,twin hooks,10392,469,152,470,2026-09-14 21:30,1,White Lion
Banuta -4,ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Medusa
Banuta -4,wooden shields,3412,,,,,1,Frost Troll
